segment_id,segment_name,district,midpoint_latitude,midpoint_longitude,time_period,representative_hour,is_weekend,distance_m,estimated_travel_time_s,model_risk_score,model_risk_band,confidence_score,confidence_level,data_quality_score,confidence_adjusted_risk,base_travel_time_s,risk_penalty_s,routing_cost,route_priority,lighting_score,cctv_coverage_score,contextual_footfall_proxy,distance_to_police_m,distance_to_hospital_m,nearest_hotspot_distance_m,nearest_hotspot_intensity
1023,Model Town to Shalimar Bagh,North West,28.70895,77.17580000000001,Morning,8,1,3800,304,28.7,Moderate,0.0,Unknown,0.0,21.52,304,130.86,434.86,Acceptable,64,38,239.85,1842.2399278000407,5518.796343934491,8214.954275079734,88.0
1023,Model Town to Shalimar Bagh,North West,28.70895,77.17580000000001,Day,13,0,3800,304,28.77,Moderate,0.0,Unknown,0.0,21.58,304,131.2,435.2,Acceptable,64,38,202.95,1842.2399278000407,5518.796343934491,8214.954275079734,88.0
1023,Model Town to Shalimar Bagh,North West,28.70895,77.17580000000001,Day,13,1,3800,304,28.82,Moderate,0.0,Unknown,0.0,21.61,304,131.41,435.41,Acceptable,64,38,202.95,1842.2399278000407,5518.796343934491,8214.954275079734,88.0
1023,Model Town to Shalimar Bagh,North West,28.70895,77.17580000000001,Evening,19,0,3800,304,28.57,Moderate,0.0,Unknown,0.0,21.43,304,130.27,434.27,Acceptable,64,38,369.0,1842.2399278000407,5518.796343934491,8214.954275079734,88.0
1023,Model Town to Shalimar Bagh,North West,28.70895,77.17580000000001,Evening,19,1,3800,304,28.61,Moderate,0.0,Unknown,0.0,21.46,304,130.48,434.48,Acceptable,64,38,369.0,1842.2399278000407,5518.796343934491,8214.954275079734,88.0
1023,Model Town to Shalimar Bagh,North West,28.70895,77.17580000000001,Night,23,0,3800,304,35.92,Moderate,0.0,Unknown,0.0,26.94,304,163.78,467.78,Acceptable,64,38,129.15,1842.2399278000407,5518.796343934491,8214.954275079734,88.0
1023,Model Town to Shalimar Bagh,North West,28.70895,77.17580000000001,Night,23,1,3800,304,35.98,Moderate,0.0,Unknown,0.0,26.98,304,164.06,468.06,Acceptable,64,38,129.15,1842.2399278000407,5518.796343934491,8214.954275079734,88.0
1023,Model Town to Shalimar Bagh,North West,28.70895,77.17580000000001,Late Night,2,0,3800,304,38.45,Moderate,0.0,Unknown,0.0,28.83,304,175.32,479.32,Acceptable,64,38,73.8,1842.2399278000407,5518.796343934491,8214.954275079734,88.0
1023,Model Town to Shalimar Bagh,North West,28.70895,77.17580000000001,Late Night,2,1,3800,304,38.48,Moderate,0.0,Unknown,0.0,28.86,304,175.47,479.47,Acceptable,64,38,73.8,1842.2399278000407,5518.796343934491,8214.954275079734,88.0
1024,Shalimar Bagh to Rohini Sec 18,North West,28.7258,77.14545,Morning,8,0,3300,264,27.55,Moderate,0.0,Unknown,0.0,20.66,264,109.09,373.09,Acceptable,54,18,729.95,1712.226353757866,3193.9451745531337,8394.31777128385,85.0
1024,Shalimar Bagh to Rohini Sec 18,North West,28.7258,77.14545,Morning,8,1,3300,264,27.59,Moderate,0.0,Unknown,0.0,20.7,264,109.28,373.28,Acceptable,54,18,729.95,1712.226353757866,3193.9451745531337,8394.31777128385,85.0
1024,Shalimar Bagh to Rohini Sec 18,North West,28.7258,77.14545,Day,13,0,3300,264,27.67,Moderate,0.0,Unknown,0.0,20.75,264,109.56,373.56,Acceptable,54,18,617.65,1712.226353757866,3193.9451745531337,8394.31777128385,85.0
1024,Shalimar Bagh to Rohini Sec 18,North West,28.7258,77.14545,Day,13,1,3300,264,27.7,Moderate,0.0,Unknown,0.0,20.78,264,109.71,373.71,Acceptable,54,18,617.65,1712.226353757866,3193.9451745531337,8394.31777128385,85.0
1024,Shalimar Bagh to Rohini Sec 18,North West,28.7258,77.14545,Evening,19,0,3300,264,25.98,Moderate,0.0,Unknown,0.0,19.49,264,102.89,366.89,Acceptable,54,18,1123.0,1712.226353757866,3193.9451745531337,8394.31777128385,85.0
1024,Shalimar Bagh to Rohini Sec 18,North West,28.7258,77.14545,Evening,19,1,3300,264,26.02,Moderate,0.0,Unknown,0.0,19.52,264,103.06,367.06,Acceptable,54,18,1123.0,1712.226353757866,3193.9451745531337,8394.31777128385,85.0
1024,Shalimar Bagh to Rohini Sec 18,North West,28.7258,77.14545,Night,23,0,3300,264,35.06,Moderate,0.0,Unknown,0.0,26.29,264,138.82,402.82,Acceptable,54,18,393.05,1712.226353757866,3193.9451745531337,8394.31777128385,85.0
1024,Shalimar Bagh to Rohini Sec 18,North West,28.7258,77.14545,Night,23,1,3300,264,35.11,Moderate,0.0,Unknown,0.0,26.33,264,139.05,403.05,Acceptable,54,18,393.05,1712.226353757866,3193.9451745531337,8394.31777128385,85.0
1024,Shalimar Bagh to Rohini Sec 18,North West,28.7258,77.14545,Late Night,2,0,3300,264,37.82,Moderate,0.0,Unknown,0.0,28.37,264,149.77,413.77,Acceptable,54,18,224.6,1712.226353757866,3193.9451745531337,8394.31777128385,85.0
1024,Shalimar Bagh to Rohini Sec 18,North West,28.7258,77.14545,Late Night,2,1,3300,264,37.86,Moderate,0.0,Unknown,0.0,28.39,264,149.91,413.91,Acceptable,54,18,224.6,1712.226353757866,3193.9451745531337,8394.31777128385,85.0
1025,Daryaganj to Preet Vihar (Vikas Marg),East,28.64515,77.26785,Morning,8,0,5700,456,21.97,Low,0.0,Unknown,0.0,16.48,456,150.26,606.26,Preferred,80,72,2440.75,1867.184827727352,2811.6416080506965,2596.956097785589,92.0
1025,Daryaganj to Preet Vihar (Vikas Marg),East,28.64515,77.26785,Morning,8,1,5700,456,21.99,Low,0.0,Unknown,0.0,16.49,456,150.4,606.4,Preferred,80,72,2440.75,1867.184827727352,2811.6416080506965,2596.956097785589,92.0
1025,Daryaganj to Preet Vihar (Vikas Marg),East,28.64515,77.26785,Day,13,0,5700,456,22.93,Low,0.0,Unknown,0.0,17.2,456,156.84,612.84,Preferred,80,72,2065.25,1867.184827727352,2811.6416080506965,2596.956097785589,92.0
1025,Daryaganj to Preet Vihar (Vikas Marg),East,28.64515,77.26785,Day,13,1,5700,456,22.97,Low,0.0,Unknown,0.0,17.23,456,157.14,613.14,Preferred,80,72,2065.25,1867.184827727352,2811.6416080506965,2596.956097785589,92.0
1025,Daryaganj to Preet Vihar (Vikas Marg),East,28.64515,77.26785,Evening,19,0,5700,456,19.67,Low,0.0,Unknown,0.0,14.75,456,134.55,590.55,Preferred,80,72,3755.0,1867.184827727352,2811.6416080506965,2596.956097785589,92.0
1025,Daryaganj to Preet Vihar (Vikas Marg),East,28.64515,77.26785,Evening,19,1,5700,456,19.67,Low,0.0,Unknown,0.0,14.75,456,134.54,590.54,Preferred,80,72,3755.0,1867.184827727352,2811.6416080506965,2596.956097785589,92.0
1025,Daryaganj to Preet Vihar (Vikas Marg),East,28.64515,77.26785,Night,23,0,5700,456,29.41,Moderate,0.0,Unknown,0.0,22.06,456,201.16,657.16,Acceptable,80,72,1314.25,1867.184827727352,2811.6416080506965,2596.956097785589,92.0
1025,Daryaganj to Preet Vihar (Vikas Marg),East,28.64515,77.26785,Night,23,1,5700,456,29.45,Moderate,0.0,Unknown,0.0,22.09,456,201.42,657.42,Acceptable,80,72,1314.25,1867.184827727352,2811.6416080506965,2596.956097785589,92.0
1025,Daryaganj to Preet Vihar (Vikas Marg),East,28.64515,77.26785,Late Night,2,0,5700,456,33.01,Moderate,0.0,Unknown,0.0,24.75,456,225.76,681.76,Acceptable,80,72,751.0,1867.184827727352,2811.6416080506965,2596.956097785589,92.0
1025,Daryaganj to Preet Vihar (Vikas Marg),East,28.64515,77.26785,Late Night,2,1,5700,456,33.06,Moderate,0.0,Unknown,0.0,24.79,456,226.13,682.13,Acceptable,80,72,751.0,1867.184827727352,2811.6416080506965,2596.956097785589,92.0
1026,Preet Vihar to Shahdara,East,28.6573,77.29185,Morning,8,0,3400,272,22.2,Low,0.0,Unknown,0.0,16.65,272,90.58,362.58,Preferred,87,72,2013.05,1721.4763765557398,3181.181301272154,2604.96940052512,92.0
1026,Preet Vihar to Shahdara,East,28.6573,77.29185,Morning,8,1,3400,272,22.25,Low,0.0,Unknown,0.0,16.68,272,90.76,362.76,Preferred,87,72,2013.05,1721.4763765557398,3181.181301272154,2604.96940052512,92.0
1026,Preet Vihar to Shahdara,East,28.6573,77.29185,Day,13,0,3400,272,22.28,Low,0.0,Unknown,0.0,16.71,272,90.89,362.89,Preferred,87,72,1703.35,1721.4763765557398,3181.181301272154,2604.96940052512,92.0
1026,Preet Vihar to Shahdara,East,28.6573,77.29185,Day,13,1,3400,272,22.32,Low,0.0,Unknown,0.0,16.74,272,91.05,363.05,Preferred,87,72,1703.35,1721.4763765557398,3181.181301272154,2604.96940052512,92.0
1026,Preet Vihar to Shahdara,East,28.6573,77.29185,Evening,19,0,3400,272,20.48,Low,0.0,Unknown,0.0,15.36,272,83.54,355.54,Preferred,87,72,3097.0,1721.4763765557398,3181.181301272154,2604.96940052512,92.0
1026,Preet Vihar to Shahdara,East,28.6573,77.29185,Evening,19,1,3400,272,20.5,Low,0.0,Unknown,0.0,15.37,272,83.63,355.63,Preferred,87,72,3097.0,1721.4763765557398,3181.181301272154,2604.96940052512,92.0
1026,Preet Vihar to Shahdara,East,28.6573,77.29185,Night,23,0,3400,272,29.49,Moderate,0.0,Unknown,0.0,22.12,272,120.32,392.32,Acceptable,87,72,1083.95,1721.4763765557398,3181.181301272154,2604.96940052512,92.0
1026,Preet Vihar to Shahdara,East,28.6573,77.29185,Night,23,1,3400,272,29.55,Moderate,0.0,Unknown,0.0,22.16,272,120.56,392.56,Acceptable,87,72,1083.95,1721.4763765557398,3181.181301272154,2604.96940052512,92.0
1026,Preet Vihar to Shahdara,East,28.6573,77.29185,Late Night,2,0,3400,272,32.58,Moderate,0.0,Unknown,0.0,24.43,272,132.91,404.91,Acceptable,87,72,619.4,1721.4763765557398,3181.181301272154,2604.96940052512,92.0
1026,Preet Vihar to Shahdara,East,28.6573,77.29185,Late Night,2,1,3400,272,32.62,Moderate,0.0,Unknown,0.0,24.47,272,133.09,405.09,Acceptable,87,72,619.4,1721.4763765557398,3181.181301272154,2604.96940052512,92.0
1027,Shahdara to Seelampur,North East,28.6705,77.27844999999999,Morning,8,0,2100,168,33.1,Moderate,0.0,Unknown,0.0,24.83,168,83.42,251.42,Acceptable,47,34,516.1,1005.390067279368,3528.12065858226,1005.408318836458,92.0
1027,Shahdara to Seelampur,North East,28.6705,77.27844999999999,Morning,8,1,2100,168,33.14,Moderate,0.0,Unknown,0.0,24.85,168,83.51,251.51,Acceptable,47,34,516.1,1005.390067279368,3528.12065858226,1005.408318836458,92.0
1027,Shahdara to Seelampur,North East,28.6705,77.27844999999999,Day,13,0,2100,168,33.2,Moderate,0.0,Unknown,0.0,24.9,168,83.68,251.68,Acceptable,47,34,436.7,1005.390067279368,3528.12065858226,1005.408318836458,92.0
1027,Shahdara to Seelampur,North East,28.6705,77.27844999999999,Day,13,1,2100,168,33.24,Moderate,0.0,Unknown,0.0,24.93,168,83.77,251.77,Acceptable,47,34,436.7,1005.390067279368,3528.12065858226,1005.408318836458,92.0
1027,Shahdara to Seelampur,North East,28.6705,77.27844999999999,Evening,19,0,2100,168,32.6,Moderate,0.0,Unknown,0.0,24.45,168,82.14,250.14,Acceptable,47,34,794.0,1005.390067279368,3528.12065858226,1005.408318836458,92.0
1027,Shahdara to Seelampur,North East,28.6705,77.27844999999999,Evening,19,1,2100,168,32.64,Moderate,0.0,Unknown,0.0,24.48,168,82.25,250.25,Acceptable,47,34,794.0,1005.390067279368,3528.12065858226,1005.408318836458,92.0
1027,Shahdara to Seelampur,North East,28.6705,77.27844999999999,Night,23,0,2100,168,42.42,High,0.0,Unknown,0.0,31.82,168,106.9,274.9,Use with caution,47,34,277.9,1005.390067279368,3528.12065858226,1005.408318836458,92.0
1027,Shahdara to Seelampur,North East,28.6705,77.27844999999999,Night,23,1,2100,168,42.46,High,0.0,Unknown,0.0,31.85,168,107.01,275.01,Use with caution,47,34,277.9,1005.390067279368,3528.12065858226,1005.408318836458,92.0
1027,Shahdara to Seelampur,North East,28.6705,77.27844999999999,Late Night,2,0,2100,168,44.88,High,0.0,Unknown,0.0,33.66,168,113.1,281.1,Use with caution,47,34,158.8,1005.390067279368,3528.12065858226,1005.408318836458,92.0
1027,Shahdara to Seelampur,North East,28.6705,77.27844999999999,Late Night,2,1,2100,168,44.92,High,0.0,Unknown,0.0,33.69,168,113.2,281.2,Use with caution,47,34,158.8,1005.390067279368,3528.12065858226,1005.408318836458,92.0
1028,Seelampur to Nand Nagri,North East,28.6835,77.28545,Morning,8,0,4700,376,27.36,Moderate,0.0,Unknown,0.0,20.52,376,154.29,530.29,Acceptable,58,41,53.95,1258.8140686880931,2450.897686329507,2355.392868112787,86.0
1028,Seelampur to Nand Nagri,North East,28.6835,77.28545,Morning,8,1,4700,376,27.4,Moderate,0.0,Unknown,0.0,20.55,376,154.56,530.56,Acceptable,58,41,53.95,1258.8140686880931,2450.897686329507,2355.392868112787,86.0
1028,Seelampur to Nand Nagri,North East,28.6835,77.28545,Day,13,0,4700,376,27.41,Moderate,0.0,Unknown,0.0,20.56,376,154.62,530.62,Acceptable,58,41,45.65,1258.8140686880931,2450.897686329507,2355.392868112787,86.0
1028,Seelampur to Nand Nagri,North East,28.6835,77.28545,Day,13,1,4700,376,27.46,Moderate,0.0,Unknown,0.0,20.6,376,154.89,530.89,Acceptable,58,41,45.65,1258.8140686880931,2450.897686329507,2355.392868112787,86.0
1028,Seelampur to Nand Nagri,North East,28.6835,77.28545,Evening,19,0,4700,376,27.29,Moderate,0.0,Unknown,0.0,20.47,376,153.9,529.9,Acceptable,58,41,83.0,1258.8140686880931,2450.897686329507,2355.392868112787,86.0
1028,Seelampur to Nand Nagri,North East,28.6835,77.28545,Evening,19,1,4700,376,27.33,Moderate,0.0,Unknown,0.0,20.5,376,154.17,530.17,Acceptable,58,41,83.0,1258.8140686880931,2450.897686329507,2355.392868112787,86.0
1028,Seelampur to Nand Nagri,North East,28.6835,77.28545,Night,23,0,4700,376,35.05,Moderate,0.0,Unknown,0.0,26.29,376,197.68,573.68,Acceptable,58,41,29.05,1258.8140686880931,2450.897686329507,2355.392868112787,86.0
1028,Seelampur to Nand Nagri,North East,28.6835,77.28545,Night,23,1,4700,376,35.11,Moderate,0.0,Unknown,0.0,26.33,376,198.01,574.01,Acceptable,58,41,29.05,1258.8140686880931,2450.897686329507,2355.392868112787,86.0
1028,Seelampur to Nand Nagri,North East,28.6835,77.28545,Late Night,2,0,4700,376,37.36,Moderate,0.0,Unknown,0.0,28.02,376,210.7,586.7,Acceptable,58,41,16.6,1258.8140686880931,2450.897686329507,2355.392868112787,86.0
1028,Seelampur to Nand Nagri,North East,28.6835,77.28545,Late Night,2,1,4700,376,37.41,Moderate,0.0,Unknown,0.0,28.05,376,210.97,586.97,Acceptable,58,41,16.6,1258.8140686880931,2450.897686329507,2355.392868112787,86.0
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,28.5884,77.2704,Morning,8,0,6800,544,21.19,Low,0.0,Unknown,0.0,15.89,544,172.9,716.9,Preferred,95,71,2132.65,3531.5421694520314,2936.843817293756,6516.491117250378,84.0
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,28.5884,77.2704,Morning,8,1,6800,544,21.24,Low,0.0,Unknown,0.0,15.93,544,173.33,717.33,Preferred,95,71,2132.65,3531.5421694520314,2936.843817293756,6516.491117250378,84.0
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,28.5884,77.2704,Day,13,0,6800,544,21.31,Low,0.0,Unknown,0.0,15.98,544,173.9,717.9,Preferred,95,71,1804.55,3531.5421694520314,2936.843817293756,6516.491117250378,84.0
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,28.5884,77.2704,Day,13,1,6800,544,21.35,Low,0.0,Unknown,0.0,16.02,544,174.25,718.25,Preferred,95,71,1804.55,3531.5421694520314,2936.843817293756,6516.491117250378,84.0
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,28.5884,77.2704,Evening,19,0,6800,544,19.14,Low,0.0,Unknown,0.0,14.36,544,156.19,700.19,Preferred,95,71,3281.0,3531.5421694520314,2936.843817293756,6516.491117250378,84.0
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,28.5884,77.2704,Evening,19,1,6800,544,19.18,Low,0.0,Unknown,0.0,14.38,544,156.49,700.49,Preferred,95,71,3281.0,3531.5421694520314,2936.843817293756,6516.491117250378,84.0
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,28.5884,77.2704,Night,23,0,6800,544,28.15,Moderate,0.0,Unknown,0.0,21.11,544,229.71,773.71,Acceptable,95,71,1148.35,3531.5421694520314,2936.843817293756,6516.491117250378,84.0
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,28.5884,77.2704,Night,23,1,6800,544,28.21,Moderate,0.0,Unknown,0.0,21.16,544,230.17,774.17,Acceptable,95,71,1148.35,3531.5421694520314,2936.843817293756,6516.491117250378,84.0
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,28.5884,77.2704,Late Night,2,0,6800,544,30.97,Moderate,0.0,Unknown,0.0,23.23,544,252.74,796.74,Acceptable,95,71,656.2,3531.5421694520314,2936.843817293756,6516.491117250378,84.0
1029,Lajpat Nagar to Mayur Vihar (DND Link),South East,28.5884,77.2704,Late Night,2,1,6800,544,31.02,Moderate,0.0,Unknown,0.0,23.26,544,253.09,797.09,Acceptable,95,71,656.2,3531.5421694520314,2936.843817293756,6516.491117250378,84.0
1030,Okhla Ind Area to Sarita Vihar,South East,28.5355,77.27735,Morning,8,0,1800,144,34.92,Moderate,0.0,Unknown,0.0,26.19,144,75.43,219.43,Acceptable,38,22,412.75,873.3083623879686,873.2860050155721,873.3083623879686,84.0
1030,Okhla Ind Area to Sarita Vihar,South East,28.5355,77.27735,Morning,8,1,1800,144,34.95,Moderate,0.0,Unknown,0.0,26.21,144,75.49,219.49,Acceptable,38,22,412.75,873.3083623879686,873.2860050155721,873.3083623879686,84.0
1030,Okhla Ind Area to Sarita Vihar,South East,28.5355,77.27735,Day,13,0,1800,144,35.07,Moderate,0.0,Unknown,0.0,26.3,144,75.75,219.75,Acceptable,38,22,349.25,873.3083623879686,873.2860050155721,873.3083623879686,84.0
1030,Okhla Ind Area to Sarita Vihar,South East,28.5355,77.27735,Day,13,1,1800,144,35.1,Moderate,0.0,Unknown,0.0,26.33,144,75.82,219.82,Acceptable,38,22,349.25,873.3083623879686,873.2860050155721,873.3083623879686,84.0
1030,Okhla Ind Area to Sarita Vihar,South East,28.5355,77.27735,Evening,19,0,1800,144,34.66,Moderate,0.0,Unknown,0.0,26.0,144,74.87,218.87,Acceptable,38,22,635.0,873.3083623879686,873.2860050155721,873.3083623879686,84.0
1030,Okhla Ind Area to Sarita Vihar,South East,28.5355,77.27735,Evening,19,1,1800,144,34.69,Moderate,0.0,Unknown,0.0,26.02,144,74.93,218.93,Acceptable,38,22,635.0,873.3083623879686,873.2860050155721,873.3083623879686,84.0
1030,Okhla Ind Area to Sarita Vihar,South East,28.5355,77.27735,Night,23,0,1800,144,44.07,High,0.0,Unknown,0.0,33.06,144,95.2,239.2,Use with caution,38,22,222.25,873.3083623879686,873.2860050155721,873.3083623879686,84.0
1030,Okhla Ind Area to Sarita Vihar,South East,28.5355,77.27735,Night,23,1,1800,144,44.12,High,0.0,Unknown,0.0,33.09,144,95.29,239.29,Use with caution,38,22,222.25,873.3083623879686,873.2860050155721,873.3083623879686,84.0
1030,Okhla Ind Area to Sarita Vihar,South East,28.5355,77.27735,Late Night,2,0,1800,144,46.78,High,0.0,Unknown,0.0,35.09,144,101.05,245.05,Use with caution,38,22,127.0,873.3083623879686,873.2860050155721,873.3083623879686,84.0
1030,Okhla Ind Area to Sarita Vihar,South East,28.5355,77.27735,Late Night,2,1,1800,144,46.81,High,0.0,Unknown,0.0,35.11,144,101.11,245.11,Use with caution,38,22,127.0,873.3083623879686,873.2860050155721,873.3083623879686,84.0
