segment_id,segment_name,district,time_period,is_weekend,model_risk_score,target_risk_score,risk_band,top_feature_1,top_feature_1_shap,top_feature_2,top_feature_2_shap,top_feature_3,top_feature_3_shap,top_feature_4,top_feature_4_shap,top_feature_5,top_feature_5_shap,explanation
1001,Connaught Place to Janpath,New Delhi,Morning,0,48.8103,46.3439,Moderate,distance_m,8.6677,reduced_activity_context,-5.2253,footfall_proxy,4.8537,distance_to_public_toilet_m,4.3972,cctv_coverage_score,1.727,distance_m increased risk (+8.67); reduced_activity_context reduced risk (-5.23); footfall_proxy increased risk (+4.85); distance_to_public_toilet_m increased risk (+4.40); cctv_coverage_score increased risk (+1.73)
1014,RML to Connaught Place,New Delhi,Morning,0,48.9279,46.2286,Moderate,distance_to_public_toilet_m,9.1784,distance_m,8.0263,reduced_activity_context,-6.0732,lighting_score,3.0415,estimated_travel_time_s,2.2674,distance_to_public_toilet_m increased risk (+9.18); distance_m increased risk (+8.03); reduced_activity_context reduced risk (-6.07); lighting_score increased risk (+3.04); estimated_travel_time_s increased risk (+2.27)
1014,RML to Connaught Place,New Delhi,Morning,1,48.9279,51.2286,Moderate,distance_to_public_toilet_m,9.1784,distance_m,8.0263,reduced_activity_context,-6.0732,lighting_score,3.0415,estimated_travel_time_s,2.2674,distance_to_public_toilet_m increased risk (+9.18); distance_m increased risk (+8.03); reduced_activity_context reduced risk (-6.07); lighting_score increased risk (+3.04); estimated_travel_time_s increased risk (+2.27)
1014,RML to Connaught Place,New Delhi,Day,0,46.2626,42.7286,Moderate,distance_to_public_toilet_m,9.0296,distance_m,7.8298,reduced_activity_context,-6.2127,contextual_footfall_proxy,-3.389,lighting_score,3.008,distance_to_public_toilet_m increased risk (+9.03); distance_m increased risk (+7.83); reduced_activity_context reduced risk (-6.21); contextual_footfall_proxy reduced risk (-3.39); lighting_score increased risk (+3.01)
1014,RML to Connaught Place,New Delhi,Day,1,46.2626,47.7286,Moderate,distance_to_public_toilet_m,9.0296,distance_m,7.8298,reduced_activity_context,-6.2127,contextual_footfall_proxy,-3.389,lighting_score,3.008,distance_to_public_toilet_m increased risk (+9.03); distance_m increased risk (+7.83); reduced_activity_context reduced risk (-6.21); contextual_footfall_proxy reduced risk (-3.39); lighting_score increased risk (+3.01)
1014,RML to Connaught Place,New Delhi,Evening,0,54.0045,53.2286,Moderate,distance_to_public_toilet_m,8.5602,distance_m,7.8214,reduced_activity_context,-5.5029,lighting_score,3.1742,contextual_footfall_proxy,2.1435,distance_to_public_toilet_m increased risk (+8.56); distance_m increased risk (+7.82); reduced_activity_context reduced risk (-5.50); lighting_score increased risk (+3.17); contextual_footfall_proxy increased risk (+2.14)
1014,RML to Connaught Place,New Delhi,Evening,1,54.0045,58.2286,Moderate,distance_to_public_toilet_m,8.5602,distance_m,7.8214,reduced_activity_context,-5.5029,lighting_score,3.1742,contextual_footfall_proxy,2.1435,distance_to_public_toilet_m increased risk (+8.56); distance_m increased risk (+7.82); reduced_activity_context reduced risk (-5.50); lighting_score increased risk (+3.17); contextual_footfall_proxy increased risk (+2.14)
1014,RML to Connaught Place,New Delhi,Night,0,67.4396,63.7286,Moderate,reduced_activity_context,9.9543,distance_m,8.5527,distance_to_public_toilet_m,7.8867,lighting_score,3.1763,distance_to_hospital_m,1.9628,reduced_activity_context increased risk (+9.95); distance_m increased risk (+8.55); distance_to_public_toilet_m increased risk (+7.89); lighting_score increased risk (+3.18); distance_to_hospital_m increased risk (+1.96)
1014,RML to Connaught Place,New Delhi,Night,1,67.4396,68.7286,High,reduced_activity_context,9.9543,distance_m,8.5527,distance_to_public_toilet_m,7.8867,lighting_score,3.1763,distance_to_hospital_m,1.9628,reduced_activity_context increased risk (+9.95); distance_m increased risk (+8.55); distance_to_public_toilet_m increased risk (+7.89); lighting_score increased risk (+3.18); distance_to_hospital_m increased risk (+1.96)
1014,RML to Connaught Place,New Delhi,Late Night,0,72.2958,70.7286,High,reduced_activity_context,10.5495,distance_to_public_toilet_m,8.2081,distance_m,7.9824,lighting_score,3.451,contextual_footfall_proxy,2.3994,reduced_activity_context increased risk (+10.55); distance_to_public_toilet_m increased risk (+8.21); distance_m increased risk (+7.98); lighting_score increased risk (+3.45); contextual_footfall_proxy increased risk (+2.40)
1014,RML to Connaught Place,New Delhi,Late Night,1,72.2958,75.7286,High,reduced_activity_context,10.5495,distance_to_public_toilet_m,8.2081,distance_m,7.9824,lighting_score,3.451,contextual_footfall_proxy,2.3994,reduced_activity_context increased risk (+10.55); distance_to_public_toilet_m increased risk (+8.21); distance_m increased risk (+7.98); lighting_score increased risk (+3.45); contextual_footfall_proxy increased risk (+2.40)
1015,Connaught Place to Karol Bagh,Central,Morning,0,23.9589,24.4913,Low,distance_to_public_toilet_m,6.6809,reduced_activity_context,-6.0026,cctv_coverage_score,-3.6071,distance_m,-3.0296,contextual_footfall_proxy,-2.4187,distance_to_public_toilet_m increased risk (+6.68); reduced_activity_context reduced risk (-6.00); cctv_coverage_score reduced risk (-3.61); distance_m reduced risk (-3.03); contextual_footfall_proxy reduced risk (-2.42)
1015,Connaught Place to Karol Bagh,Central,Morning,1,23.9589,29.4913,Low,distance_to_public_toilet_m,6.6809,reduced_activity_context,-6.0026,cctv_coverage_score,-3.6071,distance_m,-3.0296,contextual_footfall_proxy,-2.4187,distance_to_public_toilet_m increased risk (+6.68); reduced_activity_context reduced risk (-6.00); cctv_coverage_score reduced risk (-3.61); distance_m reduced risk (-3.03); contextual_footfall_proxy reduced risk (-2.42)
1015,Connaught Place to Karol Bagh,Central,Day,0,22.7496,20.9913,Low,distance_to_public_toilet_m,6.5346,reduced_activity_context,-6.0628,cctv_coverage_score,-3.4593,contextual_footfall_proxy,-3.3596,distance_m,-2.9926,distance_to_public_toilet_m increased risk (+6.53); reduced_activity_context reduced risk (-6.06); cctv_coverage_score reduced risk (-3.46); contextual_footfall_proxy reduced risk (-3.36); distance_m reduced risk (-2.99)
1015,Connaught Place to Karol Bagh,Central,Day,1,22.7496,25.9913,Low,distance_to_public_toilet_m,6.5346,reduced_activity_context,-6.0628,cctv_coverage_score,-3.4593,contextual_footfall_proxy,-3.3596,distance_m,-2.9926,distance_to_public_toilet_m increased risk (+6.53); reduced_activity_context reduced risk (-6.06); cctv_coverage_score reduced risk (-3.46); contextual_footfall_proxy reduced risk (-3.36); distance_m reduced risk (-2.99)
1015,Connaught Place to Karol Bagh,Central,Evening,0,26.8137,31.4913,Low,distance_to_public_toilet_m,6.0121,reduced_activity_context,-5.6221,cctv_coverage_score,-4.1877,distance_m,-2.9412,distance_to_hospital_m,1.1877,distance_to_public_toilet_m increased risk (+6.01); reduced_activity_context reduced risk (-5.62); cctv_coverage_score reduced risk (-4.19); distance_m reduced risk (-2.94); distance_to_hospital_m increased risk (+1.19)
1015,Connaught Place to Karol Bagh,Central,Evening,1,26.8137,36.4913,Moderate,distance_to_public_toilet_m,6.0121,reduced_activity_context,-5.6221,cctv_coverage_score,-4.1877,distance_m,-2.9412,distance_to_hospital_m,1.1877,distance_to_public_toilet_m increased risk (+6.01); reduced_activity_context reduced risk (-5.62); cctv_coverage_score reduced risk (-4.19); distance_m reduced risk (-2.94); distance_to_hospital_m increased risk (+1.19)
1015,Connaught Place to Karol Bagh,Central,Night,0,42.9013,41.9913,Moderate,reduced_activity_context,9.5831,distance_to_public_toilet_m,5.5804,distance_m,-3.6216,cctv_coverage_score,-3.2229,lighting_score,1.4456,reduced_activity_context increased risk (+9.58); distance_to_public_toilet_m increased risk (+5.58); distance_m reduced risk (-3.62); cctv_coverage_score reduced risk (-3.22); lighting_score increased risk (+1.45)
1015,Connaught Place to Karol Bagh,Central,Night,1,42.9013,46.9913,Moderate,reduced_activity_context,9.5831,distance_to_public_toilet_m,5.5804,distance_m,-3.6216,cctv_coverage_score,-3.2229,lighting_score,1.4456,reduced_activity_context increased risk (+9.58); distance_to_public_toilet_m increased risk (+5.58); distance_m reduced risk (-3.62); cctv_coverage_score reduced risk (-3.22); lighting_score increased risk (+1.45)
1015,Connaught Place to Karol Bagh,Central,Late Night,0,48.267,48.9913,Moderate,reduced_activity_context,10.3303,distance_to_public_toilet_m,5.5966,cctv_coverage_score,-3.434,distance_m,-3.2443,contextual_footfall_proxy,2.6569,reduced_activity_context increased risk (+10.33); distance_to_public_toilet_m increased risk (+5.60); cctv_coverage_score reduced risk (-3.43); distance_m reduced risk (-3.24); contextual_footfall_proxy increased risk (+2.66)
1015,Connaught Place to Karol Bagh,Central,Late Night,1,48.267,53.9913,Moderate,reduced_activity_context,10.3303,distance_to_public_toilet_m,5.5966,cctv_coverage_score,-3.434,distance_m,-3.2443,contextual_footfall_proxy,2.6569,reduced_activity_context increased risk (+10.33); distance_to_public_toilet_m increased risk (+5.60); cctv_coverage_score reduced risk (-3.43); distance_m reduced risk (-3.24); contextual_footfall_proxy increased risk (+2.66)
1016,Karol Bagh to Rajouri Garden,West,Morning,0,14.9834,13.4183,Low,reduced_activity_context,-6.1983,distance_m,-4.2487,contextual_footfall_proxy,-2.9974,distance_to_public_toilet_m,-1.4817,lighting_score,1.1495,reduced_activity_context reduced risk (-6.20); distance_m reduced risk (-4.25); contextual_footfall_proxy reduced risk (-3.00); distance_to_public_toilet_m reduced risk (-1.48); lighting_score increased risk (+1.15)
1016,Karol Bagh to Rajouri Garden,West,Morning,1,14.9834,18.4183,Low,reduced_activity_context,-6.1983,distance_m,-4.2487,contextual_footfall_proxy,-2.9974,distance_to_public_toilet_m,-1.4817,lighting_score,1.1495,reduced_activity_context reduced risk (-6.20); distance_m reduced risk (-4.25); contextual_footfall_proxy reduced risk (-3.00); distance_to_public_toilet_m reduced risk (-1.48); lighting_score increased risk (+1.15)
1016,Karol Bagh to Rajouri Garden,West,Day,0,13.6211,9.9183,Low,reduced_activity_context,-6.2281,distance_m,-4.2736,contextual_footfall_proxy,-3.9147,distance_to_public_toilet_m,-1.5315,lighting_score,1.0991,reduced_activity_context reduced risk (-6.23); distance_m reduced risk (-4.27); contextual_footfall_proxy reduced risk (-3.91); distance_to_public_toilet_m reduced risk (-1.53); lighting_score increased risk (+1.10)
1016,Karol Bagh to Rajouri Garden,West,Day,1,13.6211,14.9183,Low,reduced_activity_context,-6.2281,distance_m,-4.2736,contextual_footfall_proxy,-3.9147,distance_to_public_toilet_m,-1.5315,lighting_score,1.0991,reduced_activity_context reduced risk (-6.23); distance_m reduced risk (-4.27); contextual_footfall_proxy reduced risk (-3.91); distance_to_public_toilet_m reduced risk (-1.53); lighting_score increased risk (+1.10)
1016,Karol Bagh to Rajouri Garden,West,Evening,0,21.7643,20.4183,Low,reduced_activity_context,-5.7023,distance_m,-3.9969,lighting_score,1.3124,distance_to_public_toilet_m,-1.2276,contextual_footfall_proxy,1.162,reduced_activity_context reduced risk (-5.70); distance_m reduced risk (-4.00); lighting_score increased risk (+1.31); distance_to_public_toilet_m reduced risk (-1.23); contextual_footfall_proxy increased risk (+1.16)
1016,Karol Bagh to Rajouri Garden,West,Evening,1,21.7643,25.4183,Low,reduced_activity_context,-5.7023,distance_m,-3.9969,lighting_score,1.3124,distance_to_public_toilet_m,-1.2276,contextual_footfall_proxy,1.162,reduced_activity_context reduced risk (-5.70); distance_m reduced risk (-4.00); lighting_score increased risk (+1.31); distance_to_public_toilet_m reduced risk (-1.23); contextual_footfall_proxy increased risk (+1.16)
1016,Karol Bagh to Rajouri Garden,West,Night,0,34.1301,30.9183,Low,reduced_activity_context,9.7824,distance_m,-4.4594,contextual_footfall_proxy,-1.7556,lighting_relevance,1.4816,lighting_score,1.3424,reduced_activity_context increased risk (+9.78); distance_m reduced risk (-4.46); contextual_footfall_proxy reduced risk (-1.76); lighting_relevance increased risk (+1.48); lighting_score increased risk (+1.34)
1016,Karol Bagh to Rajouri Garden,West,Night,1,34.1301,35.9183,Moderate,reduced_activity_context,9.7824,distance_m,-4.4594,contextual_footfall_proxy,-1.7556,lighting_relevance,1.4816,lighting_score,1.3424,reduced_activity_context increased risk (+9.78); distance_m reduced risk (-4.46); contextual_footfall_proxy reduced risk (-1.76); lighting_relevance increased risk (+1.48); lighting_score increased risk (+1.34)
1016,Karol Bagh to Rajouri Garden,West,Late Night,0,40.0584,37.9183,Moderate,reduced_activity_context,10.6779,distance_m,-4.0991,contextual_footfall_proxy,1.9269,lighting_relevance,1.7228,lighting_score,1.6229,reduced_activity_context increased risk (+10.68); distance_m reduced risk (-4.10); contextual_footfall_proxy increased risk (+1.93); lighting_relevance increased risk (+1.72); lighting_score increased risk (+1.62)
1016,Karol Bagh to Rajouri Garden,West,Late Night,1,40.0584,42.9183,Moderate,reduced_activity_context,10.6779,distance_m,-4.0991,contextual_footfall_proxy,1.9269,lighting_relevance,1.7228,lighting_score,1.6229,reduced_activity_context increased risk (+10.68); distance_m reduced risk (-4.10); contextual_footfall_proxy increased risk (+1.93); lighting_relevance increased risk (+1.72); lighting_score increased risk (+1.62)
1017,Rajouri Garden to Janakpuri,West,Morning,0,15.2331,13.4181,Low,reduced_activity_context,-6.3148,distance_m,-3.6715,contextual_footfall_proxy,-1.5427,footfall_proxy,-1.4155,distance_to_public_toilet_m,-1.2082,reduced_activity_context reduced risk (-6.31); distance_m reduced risk (-3.67); contextual_footfall_proxy reduced risk (-1.54); footfall_proxy reduced risk (-1.42); distance_to_public_toilet_m reduced risk (-1.21)
1017,Rajouri Garden to Janakpuri,West,Morning,1,15.2331,18.4181,Low,reduced_activity_context,-6.3148,distance_m,-3.6715,contextual_footfall_proxy,-1.5427,footfall_proxy,-1.4155,distance_to_public_toilet_m,-1.2082,reduced_activity_context reduced risk (-6.31); distance_m reduced risk (-3.67); contextual_footfall_proxy reduced risk (-1.54); footfall_proxy reduced risk (-1.42); distance_to_public_toilet_m reduced risk (-1.21)
1017,Rajouri Garden to Janakpuri,West,Day,0,13.3859,9.9181,Low,reduced_activity_context,-6.432,distance_m,-3.7037,contextual_footfall_proxy,-2.9282,footfall_proxy,-1.6875,distance_to_public_toilet_m,-1.1941,reduced_activity_context reduced risk (-6.43); distance_m reduced risk (-3.70); contextual_footfall_proxy reduced risk (-2.93); footfall_proxy reduced risk (-1.69); distance_to_public_toilet_m reduced risk (-1.19)
1017,Rajouri Garden to Janakpuri,West,Day,1,13.3859,14.9181,Low,reduced_activity_context,-6.432,distance_m,-3.7037,contextual_footfall_proxy,-2.9282,footfall_proxy,-1.6875,distance_to_public_toilet_m,-1.1941,reduced_activity_context reduced risk (-6.43); distance_m reduced risk (-3.70); contextual_footfall_proxy reduced risk (-2.93); footfall_proxy reduced risk (-1.69); distance_to_public_toilet_m reduced risk (-1.19)
1017,Rajouri Garden to Janakpuri,West,Evening,0,22.7635,20.4181,Low,reduced_activity_context,-5.2242,contextual_footfall_proxy,4.0407,distance_m,-3.4009,footfall_proxy,-1.1626,distance_to_public_toilet_m,-1.1066,reduced_activity_context reduced risk (-5.22); contextual_footfall_proxy increased risk (+4.04); distance_m reduced risk (-3.40); footfall_proxy reduced risk (-1.16); distance_to_public_toilet_m reduced risk (-1.11)
1017,Rajouri Garden to Janakpuri,West,Evening,1,22.7635,25.4181,Low,reduced_activity_context,-5.2242,contextual_footfall_proxy,4.0407,distance_m,-3.4009,footfall_proxy,-1.1626,distance_to_public_toilet_m,-1.1066,reduced_activity_context reduced risk (-5.22); contextual_footfall_proxy increased risk (+4.04); distance_m reduced risk (-3.40); footfall_proxy reduced risk (-1.16); distance_to_public_toilet_m reduced risk (-1.11)
1017,Rajouri Garden to Janakpuri,West,Night,0,33.9585,30.9181,Low,reduced_activity_context,9.8279,distance_m,-3.7495,contextual_footfall_proxy,-2.2269,lighting_relevance,1.5363,footfall_proxy,-1.2903,reduced_activity_context increased risk (+9.83); distance_m reduced risk (-3.75); contextual_footfall_proxy reduced risk (-2.23); lighting_relevance increased risk (+1.54); footfall_proxy reduced risk (-1.29)
1017,Rajouri Garden to Janakpuri,West,Night,1,33.9585,35.9181,Moderate,reduced_activity_context,9.8279,distance_m,-3.7495,contextual_footfall_proxy,-2.2269,lighting_relevance,1.5363,footfall_proxy,-1.2903,reduced_activity_context increased risk (+9.83); distance_m reduced risk (-3.75); contextual_footfall_proxy reduced risk (-2.23); lighting_relevance increased risk (+1.54); footfall_proxy reduced risk (-1.29)
1017,Rajouri Garden to Janakpuri,West,Late Night,0,39.7422,37.9181,Moderate,reduced_activity_context,11.1066,distance_m,-3.5649,lighting_relevance,1.7695,footfall_proxy,-1.1124,lighting_score,1.1023,reduced_activity_context increased risk (+11.11); distance_m reduced risk (-3.56); lighting_relevance increased risk (+1.77); footfall_proxy reduced risk (-1.11); lighting_score increased risk (+1.10)
1017,Rajouri Garden to Janakpuri,West,Late Night,1,39.7422,42.9181,Moderate,reduced_activity_context,11.1066,distance_m,-3.5649,lighting_relevance,1.7695,footfall_proxy,-1.1124,lighting_score,1.1023,reduced_activity_context increased risk (+11.11); distance_m reduced risk (-3.56); lighting_relevance increased risk (+1.77); footfall_proxy reduced risk (-1.11); lighting_score increased risk (+1.10)
1018,Janakpuri to Dwarka Sec 23,South West,Morning,0,13.0725,10.5,Low,reduced_activity_context,-6.4032,distance_m,-5.2827,footfall_proxy,-2.0548,distance_to_public_toilet_m,-2.011,estimated_travel_time_s,-1.2099,reduced_activity_context reduced risk (-6.40); distance_m reduced risk (-5.28); footfall_proxy reduced risk (-2.05); distance_to_public_toilet_m reduced risk (-2.01); estimated_travel_time_s reduced risk (-1.21)
1018,Janakpuri to Dwarka Sec 23,South West,Morning,1,13.0725,15.5,Low,reduced_activity_context,-6.4032,distance_m,-5.2827,footfall_proxy,-2.0548,distance_to_public_toilet_m,-2.011,estimated_travel_time_s,-1.2099,reduced_activity_context reduced risk (-6.40); distance_m reduced risk (-5.28); footfall_proxy reduced risk (-2.05); distance_to_public_toilet_m reduced risk (-2.01); estimated_travel_time_s reduced risk (-1.21)
1018,Janakpuri to Dwarka Sec 23,South West,Day,0,10.7277,7.0,Low,reduced_activity_context,-6.6992,distance_m,-5.1806,footfall_proxy,-2.2533,distance_to_public_toilet_m,-1.9849,estimated_travel_time_s,-1.2525,reduced_activity_context reduced risk (-6.70); distance_m reduced risk (-5.18); footfall_proxy reduced risk (-2.25); distance_to_public_toilet_m reduced risk (-1.98); estimated_travel_time_s reduced risk (-1.25)
1018,Janakpuri to Dwarka Sec 23,South West,Day,1,10.7277,12.0,Low,reduced_activity_context,-6.6992,distance_m,-5.1806,footfall_proxy,-2.2533,distance_to_public_toilet_m,-1.9849,estimated_travel_time_s,-1.2525,reduced_activity_context reduced risk (-6.70); distance_m reduced risk (-5.18); footfall_proxy reduced risk (-2.25); distance_to_public_toilet_m reduced risk (-1.98); estimated_travel_time_s reduced risk (-1.25)
1018,Janakpuri to Dwarka Sec 23,South West,Evening,0,19.6943,17.5,Low,reduced_activity_context,-5.6933,contextual_footfall_proxy,5.6042,distance_m,-5.1728,distance_to_public_toilet_m,-1.828,footfall_proxy,-1.6769,reduced_activity_context reduced risk (-5.69); contextual_footfall_proxy increased risk (+5.60); distance_m reduced risk (-5.17); distance_to_public_toilet_m reduced risk (-1.83); footfall_proxy reduced risk (-1.68)
1018,Janakpuri to Dwarka Sec 23,South West,Evening,1,19.6943,22.5,Low,reduced_activity_context,-5.6933,contextual_footfall_proxy,5.6042,distance_m,-5.1728,distance_to_public_toilet_m,-1.828,footfall_proxy,-1.6769,reduced_activity_context reduced risk (-5.69); contextual_footfall_proxy increased risk (+5.60); distance_m reduced risk (-5.17); distance_to_public_toilet_m reduced risk (-1.83); footfall_proxy reduced risk (-1.68)
1018,Janakpuri to Dwarka Sec 23,South West,Night,0,30.8459,28.0,Low,reduced_activity_context,10.5303,distance_m,-4.6186,contextual_footfall_proxy,-3.984,distance_to_public_toilet_m,-1.7809,lighting_relevance,1.5748,reduced_activity_context increased risk (+10.53); distance_m reduced risk (-4.62); contextual_footfall_proxy reduced risk (-3.98); distance_to_public_toilet_m reduced risk (-1.78); lighting_relevance increased risk (+1.57)
1018,Janakpuri to Dwarka Sec 23,South West,Night,1,30.8459,33.0,Moderate,reduced_activity_context,10.5303,distance_m,-4.6186,contextual_footfall_proxy,-3.984,distance_to_public_toilet_m,-1.7809,lighting_relevance,1.5748,reduced_activity_context increased risk (+10.53); distance_m reduced risk (-4.62); contextual_footfall_proxy reduced risk (-3.98); distance_to_public_toilet_m reduced risk (-1.78); lighting_relevance increased risk (+1.57)
1018,Janakpuri to Dwarka Sec 23,South West,Late Night,0,36.3654,35.0,Moderate,reduced_activity_context,10.9487,distance_m,-4.6816,lighting_relevance,1.7546,distance_to_public_toilet_m,-1.7005,lighting_score,1.0348,reduced_activity_context increased risk (+10.95); distance_m reduced risk (-4.68); lighting_relevance increased risk (+1.75); distance_to_public_toilet_m reduced risk (-1.70); lighting_score increased risk (+1.03)
1018,Janakpuri to Dwarka Sec 23,South West,Late Night,1,36.3654,40.0,Moderate,reduced_activity_context,10.9487,distance_m,-4.6816,lighting_relevance,1.7546,distance_to_public_toilet_m,-1.7005,lighting_score,1.0348,reduced_activity_context increased risk (+10.95); distance_m reduced risk (-4.68); lighting_relevance increased risk (+1.75); distance_to_public_toilet_m reduced risk (-1.70); lighting_score increased risk (+1.03)
1019,CP to Daryaganj,Central,Morning,0,30.7035,22.0923,Low,distance_to_public_toilet_m,6.166,reduced_activity_context,-5.6714,distance_m,4.3869,cctv_coverage_score,-3.6832,lighting_score,2.7989,distance_to_public_toilet_m increased risk (+6.17); reduced_activity_context reduced risk (-5.67); distance_m increased risk (+4.39); cctv_coverage_score reduced risk (-3.68); lighting_score increased risk (+2.80)
1019,CP to Daryaganj,Central,Morning,1,30.7035,27.0923,Low,distance_to_public_toilet_m,6.166,reduced_activity_context,-5.6714,distance_m,4.3869,cctv_coverage_score,-3.6832,lighting_score,2.7989,distance_to_public_toilet_m increased risk (+6.17); reduced_activity_context reduced risk (-5.67); distance_m increased risk (+4.39); cctv_coverage_score reduced risk (-3.68); lighting_score increased risk (+2.80)
1019,CP to Daryaganj,Central,Day,0,30.7332,18.5923,Low,distance_to_public_toilet_m,5.9829,reduced_activity_context,-5.6761,distance_m,4.3664,cctv_coverage_score,-3.7018,lighting_score,2.8192,distance_to_public_toilet_m increased risk (+5.98); reduced_activity_context reduced risk (-5.68); distance_m increased risk (+4.37); cctv_coverage_score reduced risk (-3.70); lighting_score increased risk (+2.82)
1019,CP to Daryaganj,Central,Day,1,30.7332,23.5923,Low,distance_to_public_toilet_m,5.9829,reduced_activity_context,-5.6761,distance_m,4.3664,cctv_coverage_score,-3.7018,lighting_score,2.8192,distance_to_public_toilet_m increased risk (+5.98); reduced_activity_context reduced risk (-5.68); distance_m increased risk (+4.37); cctv_coverage_score reduced risk (-3.70); lighting_score increased risk (+2.82)
1019,CP to Daryaganj,Central,Evening,0,30.0874,29.0923,Low,distance_to_public_toilet_m,5.7232,reduced_activity_context,-5.4268,cctv_coverage_score,-4.3737,distance_m,4.124,distance_to_hospital_m,-3.3794,distance_to_public_toilet_m increased risk (+5.72); reduced_activity_context reduced risk (-5.43); cctv_coverage_score reduced risk (-4.37); distance_m increased risk (+4.12); distance_to_hospital_m reduced risk (-3.38)
1019,CP to Daryaganj,Central,Evening,1,30.0874,34.0923,Moderate,distance_to_public_toilet_m,5.7232,reduced_activity_context,-5.4268,cctv_coverage_score,-4.3737,distance_m,4.124,distance_to_hospital_m,-3.3794,distance_to_public_toilet_m increased risk (+5.72); reduced_activity_context reduced risk (-5.43); cctv_coverage_score reduced risk (-4.37); distance_m increased risk (+4.12); distance_to_hospital_m reduced risk (-3.38)
1019,CP to Daryaganj,Central,Night,0,48.4585,39.5923,Moderate,reduced_activity_context,9.4907,distance_to_public_toilet_m,4.7833,distance_m,3.8525,cctv_coverage_score,-3.4046,distance_to_hospital_m,-3.1295,reduced_activity_context increased risk (+9.49); distance_to_public_toilet_m increased risk (+4.78); distance_m increased risk (+3.85); cctv_coverage_score reduced risk (-3.40); distance_to_hospital_m reduced risk (-3.13)
1019,CP to Daryaganj,Central,Night,1,48.4585,44.5923,Moderate,reduced_activity_context,9.4907,distance_to_public_toilet_m,4.7833,distance_m,3.8525,cctv_coverage_score,-3.4046,distance_to_hospital_m,-3.1295,reduced_activity_context increased risk (+9.49); distance_to_public_toilet_m increased risk (+4.78); distance_m increased risk (+3.85); cctv_coverage_score reduced risk (-3.40); distance_to_hospital_m reduced risk (-3.13)
1019,CP to Daryaganj,Central,Late Night,0,50.5525,46.5923,Moderate,reduced_activity_context,9.5413,distance_to_public_toilet_m,5.0306,distance_m,3.8604,cctv_coverage_score,-3.5495,distance_to_hospital_m,-3.228,reduced_activity_context increased risk (+9.54); distance_to_public_toilet_m increased risk (+5.03); distance_m increased risk (+3.86); cctv_coverage_score reduced risk (-3.55); distance_to_hospital_m reduced risk (-3.23)
1019,CP to Daryaganj,Central,Late Night,1,50.5525,51.5923,Moderate,reduced_activity_context,9.5413,distance_to_public_toilet_m,5.0306,distance_m,3.8604,cctv_coverage_score,-3.5495,distance_to_hospital_m,-3.228,reduced_activity_context increased risk (+9.54); distance_to_public_toilet_m increased risk (+5.03); distance_m increased risk (+3.86); cctv_coverage_score reduced risk (-3.55); distance_to_hospital_m reduced risk (-3.23)
1020,Daryaganj to Kashmere Gate,North,Morning,0,46.3401,16.4143,Low,distance_to_public_toilet_m,9.8338,reduced_activity_context,-5.7796,distance_m,5.245,lighting_score,3.6875,cctv_coverage_score,2.5096,distance_to_public_toilet_m increased risk (+9.83); reduced_activity_context reduced risk (-5.78); distance_m increased risk (+5.25); lighting_score increased risk (+3.69); cctv_coverage_score increased risk (+2.51)
1020,Daryaganj to Kashmere Gate,North,Morning,1,46.3401,21.4143,Low,distance_to_public_toilet_m,9.8338,reduced_activity_context,-5.7796,distance_m,5.245,lighting_score,3.6875,cctv_coverage_score,2.5096,distance_to_public_toilet_m increased risk (+9.83); reduced_activity_context reduced risk (-5.78); distance_m increased risk (+5.25); lighting_score increased risk (+3.69); cctv_coverage_score increased risk (+2.51)
1020,Daryaganj to Kashmere Gate,North,Day,0,43.8533,12.9143,Low,distance_to_public_toilet_m,9.5935,reduced_activity_context,-6.0011,distance_m,5.1975,lighting_score,3.578,cctv_coverage_score,2.3786,distance_to_public_toilet_m increased risk (+9.59); reduced_activity_context reduced risk (-6.00); distance_m increased risk (+5.20); lighting_score increased risk (+3.58); cctv_coverage_score increased risk (+2.38)
1020,Daryaganj to Kashmere Gate,North,Day,1,43.8533,17.9143,Low,distance_to_public_toilet_m,9.5935,reduced_activity_context,-6.0011,distance_m,5.1975,lighting_score,3.578,cctv_coverage_score,2.3786,distance_to_public_toilet_m increased risk (+9.59); reduced_activity_context reduced risk (-6.00); distance_m increased risk (+5.20); lighting_score increased risk (+3.58); cctv_coverage_score increased risk (+2.38)
1020,Daryaganj to Kashmere Gate,North,Evening,0,48.0545,23.4143,Low,distance_to_public_toilet_m,8.9194,reduced_activity_context,-5.5239,distance_m,4.9698,lighting_score,3.6472,cctv_coverage_score,2.2569,distance_to_public_toilet_m increased risk (+8.92); reduced_activity_context reduced risk (-5.52); distance_m increased risk (+4.97); lighting_score increased risk (+3.65); cctv_coverage_score increased risk (+2.26)
1020,Daryaganj to Kashmere Gate,North,Evening,1,48.0545,28.4143,Low,distance_to_public_toilet_m,8.9194,reduced_activity_context,-5.5239,distance_m,4.9698,lighting_score,3.6472,cctv_coverage_score,2.2569,distance_to_public_toilet_m increased risk (+8.92); reduced_activity_context reduced risk (-5.52); distance_m increased risk (+4.97); lighting_score increased risk (+3.65); cctv_coverage_score increased risk (+2.26)
